fdcId,identifier,identifierType,foodType,foodDescription,value,foodWeight,valueUnit,foodMeasure,measureValue
2708675,58107100,Food Code,Survey (FNDDS),"Pizza, no cheese, thick crust",23.0,6.4000000000000003552713678800500929355621337890625,g,"1 surface inch",1.47
2708675,58107100,Food Code,Survey (FNDDS),"Pizza, no cheese, thick crust",23.0,124,g,"1 piece, NFS",28.5
2708675,58107100,Food Code,Survey (FNDDS),"Pizza, no cheese, thick crust",23.0,82,g,"1 piece, small pizza",18.9
2708675,58107100,Food Code,Survey (FNDDS),"Pizza, no cheese, thick crust",23.0,124,g,"1 piece, large pizza",28.5
2708675,58107100,Food Code,Survey (FNDDS),"Pizza, no cheese, thick crust",23.0,46,g,"1/2 English muffin",10.6
2708675,58107100,Food Code,Survey (FNDDS),"Pizza, no cheese, thick crust",23.0,988,g,"1 large pizza (13-15 diameter)",227
2708675,58107100,Food Code,Survey (FNDDS),"Pizza, no cheese, thick crust",23.0,125,g,"1 French bread",28.8
2708675,58107100,Food Code,Survey (FNDDS),"Pizza, no cheese, thick crust",23.0,676,g,"1 medium pizza (11-12 diameter)",155
2708675,58107100,Food Code,Survey (FNDDS),"Pizza, no cheese, thick crust",23.0,495,g,"1 small pizza (8-10 diameter)",114
2708675,58107100,Food Code,Survey (FNDDS),"Pizza, no cheese, thick crust",23.0,207,g,"1 personal size pizza (5-7 diameter)",47.6
2708663,58106720,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from restaurant or fast food, thin crust",148,902,g,"1 large pizza (13-15 diameter)",1.33E+3
2708663,58106720,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from restaurant or fast food, thin crust",148,5.9000000000000003552713678800500929355621337890625,g,"1 surface inch",8.73
2708663,58106720,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from restaurant or fast food, thin crust",148,656,g,"1 medium pizza (11-12 diameter)",971
2708663,58106720,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from restaurant or fast food, thin crust",148,119,g,"1 piece, extra-large pizza",176
2708663,58106720,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from restaurant or fast food, thin crust",148,77,g,"1 piece, small pizza",114
2708663,58106720,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from restaurant or fast food, thin crust",148,1186,g,"1 extra-large pizza (16-18 diameter)",1.76E+3
2708663,58106720,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from restaurant or fast food, thin crust",148,169,g,"1 personal size pizza (5-7 diameter)",250
2708663,58106720,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from restaurant or fast food, thin crust",148,113,g,"1 piece, NFS",167
2708663,58106720,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from restaurant or fast food, thin crust",148,113,g,"1 piece, large pizza",167
2708663,58106720,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from restaurant or fast food, thin crust",148,82,g,"1 piece, medium pizza",121
2708663,58106720,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from restaurant or fast food, thin crust",148,226,g,"Quantity not specified",334
2708663,58106720,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from restaurant or fast food, thin crust",148,463,g,"1 small pizza (8-10 diameter)",685
2708665,58106730,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from restaurant or fast food, thick crust",161,942,g,"1 medium pizza (11-12 diameter)",1.52E+3
2708665,58106730,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from restaurant or fast food, thick crust",161,104,g,"1/2 bagel",167
2708665,58106730,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from restaurant or fast food, thick crust",161,1548,g,"1 extra-large pizza (16-18 diameter)",2.49E+3
2708665,58106730,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from restaurant or fast food, thick crust",161,7.70000000000000017763568394002504646778106689453125,g,"1 surface inch",12.4
2708665,58106730,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from restaurant or fast food, thick crust",161,247,g,"1 personal size pizza (5-7 diameter)",398
2708665,58106730,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from restaurant or fast food, thick crust",161,155,g,"1 piece, extra-large pizza",250
2708665,58106730,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from restaurant or fast food, thick crust",161,1189,g,"1 large pizza (13-15 diameter)",1.91E+3
2708665,58106730,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from restaurant or fast food, thick crust",161,149,g,"1 piece, NFS",240
2708665,58106730,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from restaurant or fast food, thick crust",161,101,g,"1 piece, small pizza",163
2708665,58106730,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from restaurant or fast food, thick crust",161,149,g,"1 piece, large pizza",240
2708665,58106730,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from restaurant or fast food, thick crust",161,118,g,"1 piece, medium pizza",190
2708665,58106730,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from restaurant or fast food, thick crust",161,298,g,"Quantity not specified",480
2708665,58106730,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from restaurant or fast food, thick crust",161,61,g,"1/2 English muffin",98.2
2708665,58106730,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from restaurant or fast food, thick crust",161,165,g,"1 French bread",266
2708665,58106730,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from restaurant or fast food, thick crust",161,604,g,"1 small pizza (8-10 diameter)",972
2708668,58106738,Food Code,Survey (FNDDS),"Pizza with extra meat and extra vegetables, medium crust",147,8.300000000000000710542735760100185871124267578125,g,"1 surface inch",12.2
2708668,58106738,Food Code,Survey (FNDDS),"Pizza with extra meat and extra vegetables, medium crust",147,169,g,"1 piece, extra-large pizza",248
2708668,58106738,Food Code,Survey (FNDDS),"Pizza with extra meat and extra vegetables, medium crust",147,159,g,"1 piece, NFS",234
2708668,58106738,Food Code,Survey (FNDDS),"Pizza with extra meat and extra vegetables, medium crust",147,641,g,"1 small pizza (8-10 diameter)",942
2708668,58106738,Food Code,Survey (FNDDS),"Pizza with extra meat and extra vegetables, medium crust",147,318,g,"Quantity not specified",467
2708668,58106738,Food Code,Survey (FNDDS),"Pizza with extra meat and extra vegetables, medium crust",147,933,g,"1 medium pizza (11-12 diameter)",1.37E+3
2708668,58106738,Food Code,Survey (FNDDS),"Pizza with extra meat and extra vegetables, medium crust",147,1679,g,"1 extra-large pizza (16-18 diameter)",2.47E+3
2708668,58106738,Food Code,Survey (FNDDS),"Pizza with extra meat and extra vegetables, medium crust",147,235,g,"1 personal size pizza (5-7 diameter)",345
2708668,58106738,Food Code,Survey (FNDDS),"Pizza with extra meat and extra vegetables, medium crust",147,159,g,"1 piece, large pizza",234
2708668,58106738,Food Code,Survey (FNDDS),"Pizza with extra meat and extra vegetables, medium crust",147,1274,g,"1 large pizza (13-15 diameter)",1.87E+3
2708668,58106738,Food Code,Survey (FNDDS),"Pizza with extra meat and extra vegetables, medium crust",147,107,g,"1 piece, small pizza",157
2708668,58106738,Food Code,Survey (FNDDS),"Pizza with extra meat and extra vegetables, medium crust",147,117,g,"1 piece, medium pizza",172
2708662,58106705,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from frozen, thick crust",152,155,g,"1 piece, NFS",236
2708662,58106705,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from frozen, thick crust",152,63,g,"1/2 English muffin",95.8
2708662,58106705,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from frozen, thick crust",152,283,g,"1 frozen personal size pizza (5-7 diameter)",430
2708662,58106705,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from frozen, thick crust",152,927,g,"1 frozen medium pizza (11-13 diameter)",1.41E+3
2708662,58106705,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from frozen, thick crust",152,7.70000000000000017763568394002504646778106689453125,g,"1 surface inch",11.7
2708662,58106705,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from frozen, thick crust",152,171,g,"1 French bread",260
2708662,58106705,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from frozen, thick crust",152,405,g,"1 frozen small pizza (8-10 diameter)",616
2708662,58106705,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from frozen, thick crust",152,310,g,"Quantity not specified",471
2708662,58106705,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from frozen, thick crust",152,1361,g,"1 frozen large pizza (14-16 diameter)",2.07E+3
2708662,58106705,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from frozen, thick crust",152,104,g,"1/2 bagel",158
2708666,58106736,Food Code,Survey (FNDDS),"Pizza with extra meat and extra vegetables, thin crust",134,796,g,"1 medium pizza (11-12 diameter)",1.07E+3
2708666,58106736,Food Code,Survey (FNDDS),"Pizza with extra meat and extra vegetables, thin crust",134,129,g,"1 piece, NFS",173
2708666,58106736,Food Code,Survey (FNDDS),"Pizza with extra meat and extra vegetables, thin crust",134,526,g,"1 small pizza (8-10 diameter)",705
2708666,58106736,Food Code,Survey (FNDDS),"Pizza with extra meat and extra vegetables, thin crust",134,88,g,"1 piece, small pizza",118
2708666,58106736,Food Code,Survey (FNDDS),"Pizza with extra meat and extra vegetables, thin crust",134,6.70000000000000017763568394002504646778106689453125,g,"1 surface inch",8.98
2708666,58106736,Food Code,Survey (FNDDS),"Pizza with extra meat and extra vegetables, thin crust",134,189,g,"1 personal size pizza (5-7 diameter)",253
2708666,58106736,Food Code,Survey (FNDDS),"Pizza with extra meat and extra vegetables, thin crust",134,1184,g,"1 extra-large pizza (16-18 diameter)",1.59E+3
2708666,58106736,Food Code,Survey (FNDDS),"Pizza with extra meat and extra vegetables, thin crust",134,129,g,"1 piece, large pizza",173
2708666,58106736,Food Code,Survey (FNDDS),"Pizza with extra meat and extra vegetables, thin crust",134,100,g,"1 piece, medium pizza",134
2708666,58106736,Food Code,Survey (FNDDS),"Pizza with extra meat and extra vegetables, thin crust",134,1032,g,"1 large pizza (13-15 diameter)",1.38E+3
2708666,58106736,Food Code,Survey (FNDDS),"Pizza with extra meat and extra vegetables, thin crust",134,135,g,"1 piece, extra-large pizza",181
2708666,58106736,Food Code,Survey (FNDDS),"Pizza with extra meat and extra vegetables, thin crust",134,258,g,"Quantity not specified",346
2708667,58106737,Food Code,Survey (FNDDS),"Pizza with extra meat and extra vegetables, thick crust",143,706,g,"1 small pizza (8-10 diameter)",1.01E+3
2708667,58106737,Food Code,Survey (FNDDS),"Pizza with extra meat and extra vegetables, thick crust",143,346,g,"Quantity not specified",495
2708667,58106737,Food Code,Survey (FNDDS),"Pizza with extra meat and extra vegetables, thick crust",143,121,g,"1/2 bagel",173
2708667,58106737,Food Code,Survey (FNDDS),"Pizza with extra meat and extra vegetables, thick crust",143,1810,g,"1 extra-large pizza (16-18 diameter)",2.59E+3
2708667,58106737,Food Code,Survey (FNDDS),"Pizza with extra meat and extra vegetables, thick crust",143,181,g,"1 piece, extra-large pizza",259
2708667,58106737,Food Code,Survey (FNDDS),"Pizza with extra meat and extra vegetables, thick crust",143,278,g,"1 personal size pizza (5-7 diameter)",398
2708667,58106737,Food Code,Survey (FNDDS),"Pizza with extra meat and extra vegetables, thick crust",143,1384,g,"1 large pizza (13-15 diameter)",1.98E+3
2708667,58106737,Food Code,Survey (FNDDS),"Pizza with extra meat and extra vegetables, thick crust",143,1115,g,"1 medium pizza (11-12 diameter)",1.59E+3
2708667,58106737,Food Code,Survey (FNDDS),"Pizza with extra meat and extra vegetables, thick crust",143,139,g,"1 piece, medium pizza",199
2708667,58106737,Food Code,Survey (FNDDS),"Pizza with extra meat and extra vegetables, thick crust",143,173,g,"1 piece, large pizza",247
2708667,58106737,Food Code,Survey (FNDDS),"Pizza with extra meat and extra vegetables, thick crust",143,192,g,"1 French bread",275
2708667,58106737,Food Code,Survey (FNDDS),"Pizza with extra meat and extra vegetables, thick crust",143,173,g,"1 piece, NFS",247
2708667,58106737,Food Code,Survey (FNDDS),"Pizza with extra meat and extra vegetables, thick crust",143,9,g,"1 surface inch",12.9
2708667,58106737,Food Code,Survey (FNDDS),"Pizza with extra meat and extra vegetables, thick crust",143,118,g,"1 piece, small pizza",169
2708667,58106737,Food Code,Survey (FNDDS),"Pizza with extra meat and extra vegetables, thick crust",143,71,g,"1/2 English muffin",102
2708661,58106702,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from frozen, medium crust",152,240,g,"1 frozen personal size pizza (5-7 diameter)",365
2708661,58106702,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from frozen, medium crust",152,371,g,"1 frozen small pizza (8-10 diameter)",564
2708661,58106702,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from frozen, medium crust",152,649,g,"1 frozen medium pizza (11-13 diameter)",986
2708661,58106702,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from frozen, medium crust",152,108,g,"1 piece, NFS",164
2708661,58106702,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from frozen, medium crust",152,216,g,"Quantity not specified",328
2708661,58106702,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from frozen, medium crust",152,1145,g,"1 frozen large pizza (14-16 diameter)",1.74E+3
2708661,58106702,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from frozen, medium crust",152,5.70000000000000017763568394002504646778106689453125,g,"1 surface inch",8.66
2708664,58106725,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from restaurant or fast food, medium crust",158,79,g,"1 piece, small pizza",125
2708664,58106725,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from restaurant or fast food, medium crust",158,818,g,"1 medium pizza (11-12 diameter)",1.29E+3
2708664,58106725,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from restaurant or fast food, medium crust",158,1508,g,"1 extra-large pizza (16-18 diameter)",2.38E+3
2708664,58106725,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from restaurant or fast food, medium crust",158,144,g,"1 piece, large pizza",228
2708664,58106725,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from restaurant or fast food, medium crust",158,212,g,"1 personal size pizza (5-7 diameter)",335
2708664,58106725,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from restaurant or fast food, medium crust",158,144,g,"1 piece, NFS",228
2708664,58106725,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from restaurant or fast food, medium crust",158,288,g,"Quantity not specified",455
2708664,58106725,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from restaurant or fast food, medium crust",158,1156,g,"1 large pizza (13-15 diameter)",1.83E+3
2708664,58106725,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from restaurant or fast food, medium crust",158,151,g,"1 piece, extra-large pizza",239
2708664,58106725,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from restaurant or fast food, medium crust",158,7.5,g,"1 surface inch",11.8
2708664,58106725,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from restaurant or fast food, medium crust",158,477,g,"1 small pizza (8-10 diameter)",754
2708664,58106725,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from restaurant or fast food, medium crust",158,102,g,"1 piece, medium pizza",161
2708657,58106650,Food Code,Survey (FNDDS),"Pizza with extra meat, thin crust",140,240,g,"Quantity not specified",336
2708657,58106650,Food Code,Survey (FNDDS),"Pizza with extra meat, thin crust",140,120,g,"1 piece, large pizza",168
2708657,58106650,Food Code,Survey (FNDDS),"Pizza with extra meat, thin crust",140,81,g,"1 piece, small pizza",113
2708657,58106650,Food Code,Survey (FNDDS),"Pizza with extra meat, thin crust",140,487,g,"1 small pizza (8-10 diameter)",682
2708657,58106650,Food Code,Survey (FNDDS),"Pizza with extra meat, thin crust",140,1246,g,"1 extra-large pizza (16-18 diameter)",1.74E+3
2708657,58106650,Food Code,Survey (FNDDS),"Pizza with extra meat, thin crust",140,120,g,"1 piece, NFS",168
2708657,58106650,Food Code,Survey (FNDDS),"Pizza with extra meat, thin crust",140,720,g,"1 medium pizza (11-12 diameter)",1.01E+3
2708657,58106650,Food Code,Survey (FNDDS),"Pizza with extra meat, thin crust",140,957,g,"1 large pizza (13-15 diameter)",1.34E+3
2708657,58106650,Food Code,Survey (FNDDS),"Pizza with extra meat, thin crust",140,90,g,"1 piece, medium pizza",126
2708657,58106650,Food Code,Survey (FNDDS),"Pizza with extra meat, thin crust",140,175,g,"1 personal size pizza (5-7 diameter)",245
2708657,58106650,Food Code,Survey (FNDDS),"Pizza with extra meat, thin crust",140,6.20000000000000017763568394002504646778106689453125,g,"1 surface inch",8.68
2708657,58106650,Food Code,Survey (FNDDS),"Pizza with extra meat, thin crust",140,125,g,"1 piece, extra-large pizza",175
2708660,58106700,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from frozen, thin crust",152,961,g,"1 frozen large pizza (14-16 diameter)",1.46E+3
2708660,58106700,Food Code,Survey (FNDDS),"Pizza with meat and vegetables, from frozen, thin crust",152,205,g,"Quantity not specified",312
